2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N683DA","740","SAV","Savannah, GA","GA","13","Georgia",34,"ATL","Atlanta, GA","GA","13","Georgia",34,"1643","1659",16.00,16.00,1.00,1,"1600-1659",58.00,"1757","1901",32.00,"1755","1933",98.00,98.00,1.00,6,"1700-1759",0.00,"",0.00,72.00,154.00,64.00,1.00,215.00,1,11.00,0.00,82.00,0.00,5.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N669DN","740","ATL","Atlanta, GA","GA","13","Georgia",34,"BWI","Baltimore, MD","MD","24","Maryland",35,"1855","1922",27.00,27.00,1.00,1,"1800-1859",26.00,"1948","2106",8.00,"2048","2114",26.00,26.00,1.00,1,"2000-2059",0.00,"",0.00,113.00,112.00,78.00,1.00,576.00,3,0.00,26.00,0.00,0.00,0.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N903DA","741","BWI","Baltimore, MD","MD","24","Maryland",35,"ATL","Atlanta, GA","GA","13","Georgia",34,"1835","2020",105.00,105.00,1.00,7,"1800-1859",34.00,"2054","2221",9.00,"2032","2230",118.00,118.00,1.00,7,"2000-2059",0.00,"",0.00,117.00,130.00,87.00,1.00,576.00,3,82.00,0.00,13.00,0.00,23.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N3755D","742","DEN","Denver, CO","CO","08","Colorado",82,"ATL","Atlanta, GA","GA","13","Georgia",34,"0055","0049",-6.00,0.00,0.00,-1,"0001-0559",15.00,"0104","0526",7.00,"0534","0533",-1.00,0.00,0.00,-1,"0001-0559",0.00,"",0.00,159.00,164.00,142.00,1.00,1199.00,5,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N651DL","743","ATL","Atlanta, GA","GA","13","Georgia",34,"DEN","Denver, CO","CO","08","Colorado",82,"0835","0844",9.00,9.00,0.00,0,"0800-0859",20.00,"0904","0958",6.00,"0950","1004",14.00,14.00,0.00,0,"0900-0959",0.00,"",0.00,195.00,200.00,174.00,1.00,1199.00,5,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N657DL","744","DEN","Denver, CO","CO","08","Colorado",82,"ATL","Atlanta, GA","GA","13","Georgia",34,"0620","0615",-5.00,0.00,0.00,-1,"0600-0659",19.00,"0634","1048",11.00,"1112","1059",-13.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,172.00,164.00,134.00,1.00,1199.00,5,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N695DL","745","ATL","Atlanta, GA","GA","13","Georgia",34,"DEN","Denver, CO","CO","08","Colorado",82,"1056","1055",-1.00,0.00,0.00,-1,"1000-1059",30.00,"1125","1221",6.00,"1208","1227",19.00,19.00,1.00,1,"1200-1259",0.00,"",0.00,192.00,212.00,176.00,1.00,1199.00,5,0.00,0.00,19.00,0.00,0.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N697DL","746","DEN","Denver, CO","CO","08","Colorado",82,"ATL","Atlanta, GA","GA","13","Georgia",34,"0740","0733",-7.00,0.00,0.00,-1,"0700-0759",20.00,"0753","1209",10.00,"1228","1219",-9.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,168.00,166.00,136.00,1.00,1199.00,5,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N3755D","747","IAD","Washington, DC","DC","11","District of Columbia",32,"ATL","Atlanta, GA","GA","13","Georgia",34,"0955","0949",-6.00,0.00,0.00,-1,"0900-0959",12.00,"1001","1124",11.00,"1139","1135",-4.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,104.00,106.00,83.00,1.00,533.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N3755D","747","ATL","Atlanta, GA","GA","13","Georgia",34,"DEN","Denver, CO","CO","08","Colorado",82,"1225","1221",-4.00,0.00,0.00,-1,"1200-1259",13.00,"1234","1328",4.00,"1333","1332",-1.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,188.00,191.00,174.00,1.00,1199.00,5,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N651DL","748","DEN","Denver, CO","CO","08","Colorado",82,"ATL","Atlanta, GA","GA","13","Georgia",34,"1040","1043",3.00,3.00,0.00,0,"1000-1059",39.00,"1122","1542",8.00,"1538","1550",12.00,12.00,0.00,0,"1500-1559",0.00,"",0.00,178.00,187.00,140.00,1.00,1199.00,5,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N6702","749","FLL","Fort Lauderdale, FL","FL","12","Florida",33,"ATL","Atlanta, GA","GA","13","Georgia",34,"1110","1103",-7.00,0.00,0.00,-1,"1100-1159",22.00,"1125","1254",11.00,"1305","1305",0.00,0.00,0.00,0,"1300-1359",0.00,"",0.00,115.00,122.00,89.00,1.00,581.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N6702","749","ATL","Atlanta, GA","GA","13","Georgia",34,"DEN","Denver, CO","CO","08","Colorado",82,"1357","1359",2.00,2.00,0.00,0,"1300-1359",15.00,"1414","1458",9.00,"1508","1507",-1.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,191.00,188.00,164.00,1.00,1199.00,5,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N695DL","750","DEN","Denver, CO","CO","08","Colorado",82,"ATL","Atlanta, GA","GA","13","Georgia",34,"1300","1310",10.00,10.00,0.00,0,"1300-1359",14.00,"1324","1756",16.00,"1755","1812",17.00,17.00,1.00,1,"1700-1759",0.00,"",0.00,175.00,182.00,152.00,1.00,1199.00,5,0.00,0.00,7.00,0.00,10.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N695DL","750","ATL","Atlanta, GA","GA","13","Georgia",34,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"1850","1917",27.00,27.00,1.00,1,"1800-1859",23.00,"1940","2103",5.00,"2041","2108",27.00,27.00,1.00,1,"2000-2059",0.00,"",0.00,111.00,111.00,83.00,1.00,581.00,3,0.00,15.00,0.00,0.00,12.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N651DL","751","ATL","Atlanta, GA","GA","13","Georgia",34,"DEN","Denver, CO","CO","08","Colorado",82,"1649","1720",31.00,31.00,1.00,2,"1600-1659",79.00,"1839","1929",9.00,"1806","1938",92.00,92.00,1.00,6,"1800-1859",0.00,"",0.00,197.00,258.00,170.00,1.00,1199.00,5,0.00,31.00,61.00,0.00,0.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N931DL","752","ATL","Atlanta, GA","GA","13","Georgia",34,"MCI","Kansas City, MO","MO","29","Missouri",64,"1615","1632",17.00,17.00,1.00,1,"1600-1659",70.00,"1742","1824",7.00,"1726","1831",65.00,65.00,1.00,4,"1700-1759",0.00,"",0.00,131.00,179.00,102.00,1.00,692.00,3,0.00,17.00,48.00,0.00,0.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N6702","754","DEN","Denver, CO","CO","08","Colorado",82,"ATL","Atlanta, GA","GA","13","Georgia",34,"1558","1556",-2.00,0.00,0.00,-1,"1500-1559",17.00,"1613","2034",12.00,"2059","2046",-13.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,181.00,170.00,141.00,1.00,1199.00,5,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N6702","754","ATL","Atlanta, GA","GA","13","Georgia",34,"MCO","Orlando, FL","FL","12","Florida",33,"2215","2244",29.00,29.00,1.00,1,"2200-2259",12.00,"2256","2357",3.00,"2336","2400",24.00,24.00,1.00,1,"2300-2359",0.00,"",0.00,81.00,76.00,61.00,1.00,403.00,2,24.00,0.00,0.00,0.00,0.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N624DL","755","MIA","Miami, FL","FL","12","Florida",33,"ATL","Atlanta, GA","GA","13","Georgia",34,"1653","1646",-7.00,0.00,0.00,-1,"1600-1659",15.00,"1701","1844",31.00,"1853","1915",22.00,22.00,1.00,1,"1800-1859",0.00,"",0.00,120.00,149.00,103.00,1.00,595.00,3,0.00,0.00,22.00,0.00,0.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N624DL","755","ATL","Atlanta, GA","GA","13","Georgia",34,"DEN","Denver, CO","CO","08","Colorado",82,"2000","2128",88.00,88.00,1.00,5,"2000-2059",22.00,"2150","2243",10.00,"2115","2253",98.00,98.00,1.00,6,"2100-2159",0.00,"",0.00,195.00,205.00,173.00,1.00,1199.00,5,83.00,0.00,10.00,0.00,5.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N922DL","756","DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"ATL","Atlanta, GA","GA","13","Georgia",34,"0545","0539",-6.00,0.00,0.00,-1,"0001-0559",18.00,"0557","0839",11.00,"0900","0850",-10.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,135.00,131.00,102.00,1.00,732.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N915DL","756","ATL","Atlanta, GA","GA","13","Georgia",34,"IND","Indianapolis, IN","IN","18","Indiana",42,"1000","0958",-2.00,0.00,0.00,-1,"1000-1059",66.00,"1104","1206",8.00,"1140","1214",34.00,34.00,1.00,2,"1100-1159",0.00,"",0.00,100.00,136.00,62.00,1.00,432.00,2,0.00,0.00,34.00,0.00,0.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N6713Y","758","DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"ATL","Atlanta, GA","GA","13","Georgia",34,"0700","0703",3.00,3.00,0.00,0,"0700-0759",17.00,"0720","0959",23.00,"1010","1022",12.00,12.00,0.00,0,"1000-1059",0.00,"",0.00,130.00,139.00,99.00,1.00,732.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N6713Y","758","ATL","Atlanta, GA","GA","13","Georgia",34,"BWI","Baltimore, MD","MD","24","Maryland",35,"1105","1103",-2.00,0.00,0.00,-1,"1100-1159",24.00,"1127","1241",7.00,"1254","1248",-6.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,109.00,105.00,74.00,1.00,576.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N900DE","759","ATL","Atlanta, GA","GA","13","Georgia",34,"DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"0740","0737",-3.00,0.00,0.00,-1,"0700-0759",11.00,"0748","0847",5.00,"0850","0852",2.00,2.00,0.00,0,"0800-0859",0.00,"",0.00,130.00,135.00,119.00,1.00,732.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N900DE","760","DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"ATL","Atlanta, GA","GA","13","Georgia",34,"0930","0925",-5.00,0.00,0.00,-1,"0900-0959",11.00,"0936","1211",14.00,"1232","1225",-7.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,122.00,120.00,95.00,1.00,732.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N617DL","762","DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"ATL","Atlanta, GA","GA","13","Georgia",34,"1049","1053",4.00,4.00,0.00,0,"1000-1059",15.00,"1108","1347",20.00,"1355","1407",12.00,12.00,0.00,0,"1300-1359",0.00,"",0.00,126.00,134.00,99.00,1.00,732.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N915DL","762","ATL","Atlanta, GA","GA","13","Georgia",34,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,"1535","1533",-2.00,0.00,0.00,-1,"1500-1559",15.00,"1548","1725",2.00,"1755","1727",-28.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,140.00,114.00,97.00,1.00,665.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N630DL","763","ATL","Atlanta, GA","GA","13","Georgia",34,"DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"1000","0959",-1.00,0.00,0.00,-1,"1000-1059",39.00,"1038","1131",8.00,"1120","1139",19.00,19.00,1.00,1,"1100-1159",0.00,"",0.00,140.00,160.00,113.00,1.00,732.00,3,0.00,0.00,19.00,0.00,0.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N925DL","764","ATL","Atlanta, GA","GA","13","Georgia",34,"BWI","Baltimore, MD","MD","24","Maryland",35,"2120","2243",83.00,83.00,1.00,5,"2100-2159",15.00,"2258","0011",7.00,"2311","0018",67.00,67.00,1.00,4,"2300-2359",0.00,"",0.00,111.00,95.00,73.00,1.00,576.00,3,36.00,0.00,0.00,0.00,31.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N667DN","765","ATL","Atlanta, GA","GA","13","Georgia",34,"DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"1107","1128",21.00,21.00,1.00,1,"1100-1159",18.00,"1146","1240",9.00,"1229","1249",20.00,20.00,1.00,1,"1200-1259",0.00,"",0.00,142.00,141.00,114.00,1.00,732.00,3,19.00,0.00,0.00,0.00,1.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N667DN","768","DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"ATL","Atlanta, GA","GA","13","Georgia",34,"1319","1318",-1.00,0.00,0.00,-1,"1300-1359",18.00,"1336","1627",41.00,"1630","1708",38.00,38.00,1.00,2,"1600-1659",0.00,"",0.00,131.00,170.00,111.00,1.00,732.00,3,0.00,0.00,38.00,0.00,0.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N900PC","769","PBI","West Palm Beach/Palm Beach, FL","FL","12","Florida",33,"ATL","Atlanta, GA","GA","13","Georgia",34,"1030","1027",-3.00,0.00,0.00,-1,"1000-1059",13.00,"1040","1206",8.00,"1215","1214",-1.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,105.00,107.00,86.00,1.00,545.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N653DL","771","ATL","Atlanta, GA","GA","13","Georgia",34,"DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"1350","1348",-2.00,0.00,0.00,-1,"1300-1359",12.00,"1400","1451",12.00,"1503","1503",0.00,0.00,0.00,0,"1500-1559",0.00,"",0.00,133.00,135.00,111.00,1.00,732.00,3,,,,,,
